"","attachment","Flat 1","Flat 2","Primary 1","Primary 2"
"1",0,0,0,0,0
"2",6.66688889629654e-06,0.000316252066756464,0.000236168687552834,0.00285526354949525,0.00216010803062351
"3",1.33337777925931e-05,0.000633306882797603,0.00047599033650436,0.00568303840228326,0.00433419558666245
"4",2.00006666888896e-05,0.000951164448716068,0.000719435656469886,0.00848345333760187,0.00652123335037366
"5",2.66675555851862e-05,0.00126982476510451,0.000966475357064721,0.0112566371346889,0.00872019200401398
"6",3.33344444814827e-05,0.00158928783255558,0.00121708014790417,0.0140027185727822,0.0109300422298402
"7",4.00013333777793e-05,0.00190955365166194,0.00147122073860355,0.0167218264311197,0.0131497547101093
"8",4.66682222740758e-05,0.00223062222301622,0.00172886783877816,0.0194140894889391,0.015378300127078
"9",5.33351111703723e-05,0.00255249354721109,0.00198999215804332,0.0220796365254782,0.0176146491630032
"10",6.00020000666689e-05,0.0028751676248392,0.00225456440601433,0.0247185963199751,0.0198577725001417
"11",6.66688889629654e-05,0.0031986444564932,0.0025225552923065,0.0273310976516674,0.0221066408207503
"12",7.3335777859262e-05,0.00352292404276574,0.00279393552653514,0.029917269299793,0.024360224807086
"13",8.00026667555585e-05,0.00384800638424947,0.00306867581831556,0.0324772400435898,0.0266174951414055
"14",8.66695556518551e-05,0.00417389148153705,0.00334674687726306,0.0350111386622955,0.0288774225059657
"15",9.33364445481516e-05,0.00450057933522112,0.00362811941299297,0.0375190939351481,0.0311389775830234
"16",0.000100003333444448,0.00482806994589433,0.00391276413512057,0.0400012346413854,0.0334011310548355
"17",0.000106670222340745,0.00515630971457794,0.00420064064759417,0.0424576927021801,0.0356627454347025
"18",0.000113337111237041,0.0054850309653639,0.00449166419827801,0.0448886125876071,0.0379222512086272
"19",0.000120004000133338,0.00581391258333051,0.00478573896263642,0.0472941419002647,0.0401779710176765
"20",0.000126670889029634,0.00614263345355607,0.00508276911613371,0.0496744282427509,0.0424282275029175
"21",0.000133337777925931,0.00647087246111889,0.00538265883423419,0.0520296192176639,0.0446713433054173
"22",0.000140004666822227,0.00679830849109726,0.00568531229240216,0.0543598624276018,0.0469056410662428
"23",0.000146671555718524,0.00712462042856951,0.00599063366610195,0.0566653054751628,0.0491294434264611
"24",0.000153338444614821,0.00744948715861392,0.00629852713079787,0.0589460959629451,0.0513410730271391
"25",0.000160005333511117,0.0077725875663088,0.00660889686195423,0.0612023814935468,0.053538852509344
"26",0.000166672222407414,0.00809360053673246,0.00692164703503534,0.063434309669566,0.0557211045141427
"27",0.00017333911130371,0.0084122049549632,0.00723668182550552,0.0656420280936009,0.0578861516826024
"28",0.000180006000200007,0.00872807970607932,0.00755390540882908,0.0678256843682497,0.0600323166557899
"29",0.000186672889096303,0.00904090367515912,0.00787322196047032,0.0699854260961104,0.0621579220747723
"30",0.0001933397779926,0.00935035574728092,0.00819453565589357,0.0721214008797813,0.0642612905806167
"31",0.000200006666888896,0.00965611480752327,0.00851775067056314,0.0742337563218605,0.06634074481439
"32",0.000206673555785193,0.00995812814081749,0.00884277117994334,0.0763226400249462,0.0683946074171594
"33",0.000213340444681489,0.0102574134155379,0.00916950135949848,0.0783881995916364,0.0704212010299917
"34",0.000220007333577786,0.0105552550943346,0.00949784538469287,0.0804305826245294,0.0724188482939542
"35",0.000226674222474082,0.0108529376398576,0.00982770743099083,0.0824499367262233,0.0743858718501137
"36",0.000233341111370379,0.0111517455147569,0.0101589916738567,0.0844464094993163,0.0763205943395373
"37",0.000240008000266676,0.0114529631816827,0.0104916022887547,0.0864201485464064,0.0782213384032921
"38",0.000246674889162972,0.0117578751032848,0.0108254434511493,0.0883713014700919,0.0800864266824449
